Siderophore ID	Siderophore name	Siderophore other name	Canonical SMILES	Biosynthetic Type	Kingdom	Theoretical denticity	Count	monomers Number	coverage	Molecular Weight	Ligand Type	Precursor	Siderophore Large Class	Phylum	Hydroxamate	Catecholate	Phenolate	Carboxylate	Carboxylate in Citrate	Alpha-Hydroxycarboxylate	Hydroxyphenyloxazoline	Hydroxyphenylthiazoline	Alpha-Aminocarboxylate	Alpha-Hydroxyimidazole	Alpha-Hydroxycarboxylate in Citrate	Diazeniumdiolate	2-Nitrosophenol	Siderophore Class	Siderophore Small Class	Predicted logS	Predicted diffusion coefficient
SID00075	Coelibactin	None	CC1OC(c2ccccc2O)=NC1C1=NCC(C2=NC(C(=O)O)CS2)S1	NRPS	Bacteria	3	1	4	1	391.464906	Carboxylate/__Hydroxyphenyloxazoline	SA+Thr	1	Actinobacteria	0	0	0	1	0	0	1	0	0	0	0	0	0	1.4.4	1.4	-4.025	4.87677016933302
SID00076	Spoxazomicin D	None	NC(=O)C1COC(c2ccccc2O)=N1	NRPS	Bacteria	2	1	2	1	206.198431	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	1.5.1	1.5	-1.927	6.43926848550422
SID00077	Spoxazomicin C	None	OCC1COC(c2ccccc2O)=N1	Hybrid NRPS/NIS	Bacteria	2	1	2	1	193.199669	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	1.5.2	1.5	-1.3	6.62883360672834
SID00078	Tetroazolemycin A	None	CN1C(CN2C(=O)C3CSSCC2C(=O)N3CC2CSC(C3COC(c4ccccc4O)=N3)N2C)CSC1C1COC(c2ccccc2O)=N1	Hybrid NRPS/NIS	Bacteria	4	1	5	1	756.978648	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	2	0	0	0	0	0	0	1.6.1	1.6	-5.034	3.71271679658631
SID00079	Tetroazolemycin B	None	CN1C(CN2C(=O)C3CSSCC2C(=O)N3CC2CSC(C3COC(c4ccccc4O)=N3)N2C)CSC1C1COC(c2ccccc2O)=N1	Hybrid NRPS/NIS	Bacteria	4	1	5	1	756.978648	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	2	0	0	0	0	0	0	1.6.2	1.6	-5.034	3.71271679658631
SID00080	Spoxazomicin B	None	CC(=O)NCC1CSC(C2COC(c3ccccc3O)=N2)N1C	Hybrid NRPS/NIS	Bacteria	2	1	3	1	335.421725	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	1.6.3	1.6	-2.44	5.208222078937
SID00081	Spoxazomicin A	None	CC(=O)NCC1CSC(C2COC(c3ccccc3O)=N2)N1C	Hybrid NRPS/NIS	Bacteria	2	1	3	1	335.421725	Hydroxyphenyloxazoline	SA+Ser	1	Actinobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	1.6.4	1.6	-2.44	5.208222078937
SID00082	Sorangibactin A	Sorangibactin A1; Sorangibactin A2	CN1C(c2coc(-c3ccccc3O)n2)SCC1C1SCC(C(=O)NC2CCSC2=O)N1C	NRPS	Bacteria	2	1	5	1	506.661578	Hydroxyphenyloxazoline	SA+Ser	5	Proteobacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	5.1.1	5.1	-3.972	4.37685640232631
SID00083	Ulbactin F	None	CN1C2CSC1C1CSC(C3CSC(c4ccccc4O)=N3)N1C2=O	Hybrid NRPS/PKS	Bacteria	2	1	4	1	393.546778	Hydroxyphenylthiazoline	SA+Cys	1	Firmicutes	0	0	0	0	0	0	0	1	0	0	0	0	0	1.7.1	1.7	-3.672	4.86583851121618
SID00084	Ulbactin G	None	CN1C2CSC1C1CSC(C3CSC(c4ccccc4O)=N3)N1C2=O	Hybrid NRPS/PKS	Bacteria	2	1	4	1	393.546778	Hydroxyphenylthiazoline	SA+Cys	1	Firmicutes	0	0	0	0	0	0	0	1	0	0	0	0	0	1.7.2	1.7	-3.672	4.86583851121618
SID00085	Prepiscibactin	None	O=C1CC(O)C2CSC(C3CSC(c4ccccc4O)=N3)N12	Hybrid NRPS/PKS	Bacteria	2	1	3	0.590909090909091	336.429377	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.7.3	1.7	-3.026	5.20154024955928
SID00086	Escherichelin	HPTzTn-COOH; HPTT-COOH	O=C(O)C1CSC(C2CSC(c3ccccc3O)=N2)=N1	NRPS	Bacteria	4	1	3	1	308.376133	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.8.1	1.8	-3.293	5.39965626229743
SID00087	Aeruginic acid	None	O=C(O)C1CSC(c2ccccc2O)=N1	NRPS	Bacteria	3	1	2	1	223.248587	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.8.2	1.8	-2.29	6.21656769829871
SID00088	Watasemycin A	None	CC1SC(c2ccccc2O)=NC1C1SCC(C)(C(=O)O)N1C	NRPS	Bacteria	3	2	3	0.739130434782609	352.471881	Carboxylate/__Hydroxyphenylthiazoline	SA+N-diMe-Cys	1	Actinobacteria	0	0	0	1	0	0	0	1	0	0	0	0	0	1.9.1	1.9	-3.133	5.09905607335734
SID00089	Watasemycin B	None	CC1SC(c2ccccc2O)=NC1C1SCC(C)(C(=O)O)N1C	NRPS	Bacteria	3	2	3	0.739130434782609	352.471881	Carboxylate/__Hydroxyphenylthiazoline	SA+N-diMe-Cys	1	Actinobacteria	0	0	0	1	0	0	0	1	0	0	0	0	0	1.9.2	1.9	-3.133	5.09905607335734
SID00090	Enantio-pyochelin	Ent-pyochelin; Pyochelin II	CN1C(C(=O)O)CSC1C1CSC(c2ccccc2O)=N1	NRPS	Bacteria	4	1	3	1	324.418637	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.10.1	1.10	-2.792	5.28320294333684
SID00091	Pyochelin	Pyochelin I	CN1C(C(=O)O)CSC1C1CSC(c2ccccc2O)=N1	NRPS	Bacteria	4	4	3	1	324.418637	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria/Actinobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.10.2	1.10	-2.792	5.28320294333684
SID00092	Thiazostatin	None	CN1C(C2CSC(c3ccccc3O)=N2)SCC1(C)C(=O)O	NRPS	Bacteria	4	1	3	1	338.445259	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Actinobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.10.3	1.10	-2.975	5.18826258526406
SID00093	Isopyochelin	None	CC1(C(=O)O)CSC(C2CSC(c3ccccc3O)=N2)N1	NRPS	Bacteria	3	1	3	1	324.418637	Carboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Actinobacteria	0	0	0	1	0	0	0	1	0	0	0	0	0	1.10.4	1.10	-2.812	5.28320294333684
SID00094	Yersiniabactin	None	CC1(C(=O)O)CSC(C(C)(C)C(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=N1	Hybrid NRPS/PKS	Bacteria	4	4	4	0.67741935483871	481.652076	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.10.5	1.10	-3.577	4.47005069948385
SID00095	Piscibactin	None	CC1(C(=O)O)CSC(CC(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=N1	Hybrid NRPS/PKS	Bacteria	4	2	4	0.724137931034483	453.598832	Alpha-Aminocarboxylate/__Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	1	0	0	0	0	1.10.6	1.10	-3.24	4.58354665950297
SID00096	Photoxenobactin D	None	CC1(C(N)=O)CSC(CC(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=N1	Hybrid NRPS/PKS	Bacteria	2	1	4	0.724137931034483	452.614071	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.10.7	1.10	-3.217	4.58771997001636
SID00097	Photoxenobactin E	None	CC1(C(=O)S)CSC(CC(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=N1	Hybrid NRPS/PKS	Bacteria	2	1	4	0.448275862068966	469.664227	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.10.8	1.10	-3.731	4.51731478948349
SID00098	Photoxenobactin A	None	O=C(S)CC(O)C1CSC(C2CSC(c3ccccc3O)=N2)N1	Hybrid NRPS/PKS	Bacteria	2	1	3	0.565217391304348	370.510059	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.10.9	1.10	-2.769	4.99187134967133
SID00099	Photoxenobactin B	None	NC(=O)CC(O)C1CSC(C2CSC(c3ccccc3O)=N2)N1	Hybrid NRPS/PKS	Bacteria	2	1	3	0.565217391304348	353.459903	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.10.10	1.10	-2.287	5.09297355815174
SID00100	Photoxenobactin C	None	CC1(NC(=O)CC(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)CSSC1=O	Hybrid NRPS/PKS	Bacteria	2	1	4	0.433333333333333	485.663632	Hydroxyphenylthiazoline	SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.10.11	1.10	-3.46	4.45462332888485
SID00101	Mupirochelin	None	CC1OC(c2ccccc2O)=NC1C1NC(C2SCC(C3=NC(C)(C(=O)O)CS3)N2C)CS1	NRPS	Bacteria	3	1	5	1	508.67746	Carboxylate/__Hydroxyphenyloxazoline	SA+Thr	1	Proteobacteria	0	0	0	1	0	0	1	0	0	0	0	0	0	1.11.1	1.11	-3.819	4.36964244215783
SID00102	Micacocidin	None	CCCCCc1cccc(O)c1C1=NC(C2SCC(C(O)C(C)(C)C3=NC(C)(C(=O)O)CS3)N2C)CS1	Hybrid NRPS/PKS	Bacteria	3	1	4	0.702702702702703	565.811808	Carboxylate/__Hydroxyphenylthiazoline	6p-SA+Cys	1	Proteobacteria	0	0	0	1	0	0	0	1	0	0	0	0	0	1.12.1	1.12	-4.893	4.18132802056388
SID00103	Massiliachelin	None	CCCCCc1cccc(O)c1C1=NC(C2SCC(C(O)C(C)(C)C(=O)O)N2C)CS1	Hybrid NRPS/PKS	Bacteria	2	1	3	0.580645161290323	466.65764	Hydroxyphenylthiazoline	6p-SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.12.2	1.12	-3.925	4.52945119489143
SID00104	Agrochelin	None	CCCCCc1cccc(O)c1C1=NC(C2SCC(C(O)C(C)(C)C(=O)O)N2C)CS1	Hybrid NRPS/PKS	Bacteria	2	1	3	0.580645161290323	466.65764	Hydroxyphenylthiazoline	6p-SA+Cys	1	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	1.12.3	1.12	-3.925	4.52945119489143
SID00105	2-HydroxyNicotianamine	None	NC(C(=O)O)C(O)CNC(CCN1CCC1C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	319.311585	Alpha-Aminocarboxylate	Unknown	6	Streptophyta	0	0	0	0	0	0	0	0	3	0	0	0	0	6.1.1	6.1	-0.355	5.31931830359103
SID00106	Nicotianamine	None	NC(CCNC(CCN1CCC1C(=O)O)C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	303.31218	Alpha-Aminocarboxylate	Unknown	6	Streptophyta	0	0	0	0	0	0	0	0	3	0	0	0	0	6.1.2	6.1	-0.424	5.43832841072599
SID00107	2-deoxymugineic acid	None	O=C(O)C(O)CCNC(CCN1CCC1C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	304.296941	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.3	6.1	-0.421	5.43073214544354
SID00108	3-Epihydroxy-2-deoxymugineic acid	None	O=C(O)C(O)CCNC(CCN1CC(O)C1C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	320.296346	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.4	6.1	-0.38	5.31228703211892
SID00109	Mugineic acid	None	O=C(O)C(O)CCNC(C(=O)O)C(O)CN1CCC1C(=O)O	NIS	Plant	6	1	3	1	320.296346	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.5	6.1	-0.353	5.31228703211892
SID00110	3-Hydroxymugineic acid	None	O=C(O)C(O)CCNC(C(=O)O)C(O)CN1CC(O)C1C(=O)O	NIS	Plant	5	1	3	1	336.295751	Alpha-Aminocarboxylate/__Carboxylate	Unknown	6	Streptophyta	0	0	0	0	1	0	0	0	2	0	0	0	0	6.1.6	6.1	-0.357	5.20242460483297
SID00111	Distichonic acid	Distichonic acid A	O=C(O)NCC(O)C(NCCC(O)C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	280.232362	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.7	6.1	-0.333	5.62773685467931
SID00112	Hydroxy-avenic acid	None	O=C(O)C(O)CCNC(C(=O)O)C(O)CNC(CCO)C(=O)O	NIS	Plant	6	1	3	1	338.311633	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.8	6.1	-0.228	5.18913903667096
SID00113	Avenic acid	None	O=C(O)C(O)CCNC(CCNC(CCO)C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	322.312228	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.9	6.1	-0.295	5.29799441868518
SID00114	Deoxydistichonic acid	None	O=C(O)NCCC(NCCC(O)C(=O)O)C(=O)O	NIS	Plant	6	1	3	1	264.232957	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/Nicotianamine	6	Streptophyta	0	0	0	0	0	1	0	0	2	0	0	0	0	6.1.10	6.1	-0.375	5.77346513009013
SID00115	Rhizobactin	None	CC(NCCNC(CCCCNC(=O)CC(O)C(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	6	2	2	1	377.390856	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	Unknown	3	Proteobacteria	0	0	0	0	0	1	0	0	2	0	0	0	0	3.4.1	3.4	-0.75	4.95302275003796
SID00116	Rhizobactin B	None	CC(NCCNC(CCCCNC(=O)CC(C)(O)C(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	6	1	2	1	391.417478	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	Unknown	3	Proteobacteria	0	0	0	0	0	1	0	0	2	0	0	0	0	3.4.2	3.4	-0.874	4.87702022085698
SID00117	Staphyloferrin A	None	O=C(O)CC(O)(CC(=O)NCCCC(NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	6	2	3	1	480.37824	Alpha-Hydroxycarboxylate/__Carboxylate	CitA	3	Firmicutes	0	0	0	0	2	0	0	0	0	0	2	0	0	3.4.3	3.4	-1.055	4.47498955943165
SID00118	Chryseochelin A	None	O=C(O)C=CC(=O)N(O)CCC(O)CCNC(=O)CC(O)(CC(=O)NCCC(O)CCN(O)C(=O)C=CC(=O)O)C(=O)O	NIS	Bacteria	6	1	5	1	620.561523	Alpha-Hydroxycarboxylate/__Hydroxamate	Unknown/CitA	3	Bacteroidetes	2	0	0	0	0	0	0	0	0	0	1	0	0	3.5.1	3.5	-1.298	4.02555465816702
SID00119	Chryseochelin C	None	CCC(=O)NCCC(CCN(O)C(=O)C=CC(=O)O)OC(=O)CC(O)(CC(=O)NCCC(O)CCN(O)C(=O)C=CC(=O)O)C(=O)O	NIS	Bacteria	6	1	5	1	676.624912	Alpha-Hydroxycarboxylate/__Hydroxamate	Unknown/CitA	3	Bacteroidetes	2	0	0	0	0	0	0	0	0	0	1	0	0	3.5.2	3.5	-1.8	3.8857695163699
SID00120	Chryseochelin B	None	NCCC(CCN(O)C(=O)C=CC(=O)O)OC(=O)CC(O)(CC(=O)NCCC(O)CCN(O)C(=O)C=CC(=O)O)C(=O)O	NIS	Bacteria	6	1	5	1	620.561523	Alpha-Hydroxycarboxylate/__Hydroxamate	Unknown/CitA	3	Bacteroidetes	2	0	0	0	0	0	0	0	0	0	1	0	0	3.5.3	3.5	-1.463	4.02555465816702
SID00121	Vibrioferrin	None	CC(C(=O)NCCOC(=O)CC(O)(CC(=O)O)C(=O)O)N1C(=O)CCC1(O)C(=O)O	NIS	Bacteria	5	4	4	1	434.352808	Alpha-Hydroxycarboxylate/__Carboxylate	CitA/alpha-ketoglutarate	3	Proteobacteria	0	0	0	0	1	1	0	0	0	0	1	0	0	3.6.1	3.6	-1.263	4.66764595218103
SID00122	Achromobactin	Cyclic achromobactin	O=C(CC(O)(CC(=O)OCCN1C(=O)CCC1(O)C(=O)O)C(=O)O)NCCC(C(=O)O)N1C(=O)CCC1(O)C(=O)O	NIS	Bacteria	6	2	5	1	591.477158	Alpha-Hydroxycarboxylate	CitA/alpha-ketoglutarate	3	Proteobacteria	0	0	0	0	0	2	0	0	0	0	1	0	0	3.6.2	3.6	-1.59	4.10565176266575
SID00123	Hemiaminal Staphyloferrin B	Cyclized Staphyloferrin B; Cyclic Staphyloferrin B	NC(CNC(=O)CC(O)(CC(=O)NCCN1C(=O)CCC1(O)C(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	6	1	4	1	448.382691	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate	CitA/alpha-ketoglutarate	3	Proteobacteria	0	0	0	0	0	1	0	0	1	0	1	0	0	3.6.3	3.6	-1.027	4.60580721935825
SID00124	Citrate	None	O=C(O)CC(O)(CC(=O)O)C(=O)O	NIS	Bacteria	4	1	1	1	192.123803	Alpha-Hydroxycarboxylate/__Carboxylate	CitA	24	Proteobacteria	0	0	0	0	2	0	0	0	0	0	1	0	0	24.1.1	24.1	-0.202	6.64539503488743
SID00125	Staphyloferrin B	None	NC(CNC(=O)CC(O)(CC(=O)NCCNC(=O)CCC(=O)C(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	5	6	4	1	448.382691	Alpha-Aminocarboxylate/__Alpha-Hydroxycarboxylate/__Carboxylate	CitA	3	Proteobacteria/Firmicutes	0	0	0	1	0	0	0	0	1	0	1	0	0	3.7.1	3.7	-1.034	4.60580721935825
SID00126	Legiobactin	None	O=C(O)CC(O)(CC(=O)NCCCCNC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	6	1	3	1	436.36869	Alpha-Hydroxycarboxylate/__Carboxylate	CitA	3	Proteobacteria	0	0	0	0	2	0	0	0	0	0	2	0	0	3.7.2	3.7	-0.984	4.65857864223085
SID00127	Rhizoferrin	R,R-rhizoferrin	O=C(O)CC(O)(CC(=O)NCCCCNC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O	NIS	Fungi	6	4	3	1	436.36869	Alpha-Hydroxycarboxylate/__Carboxylate	CitA/Nicotianamine	3	Mucoromycota	0	0	0	0	2	0	0	0	0	0	2	0	0	3.7.3	3.7	-0.984	4.65857864223085
SID00128	Enantio Rhizoferrin	S,S-rhizoferrin	O=C(O)CC(O)(CC(=O)NCCCCNC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O	NIS	Bacteria	4	1	3	1	436.36869	Alpha-Hydroxycarboxylate	CitA	3	Proteobacteria	0	0	0	0	0	0	0	0	0	0	2	0	0	3.7.4	3.7	-0.984	4.65857864223085
SID00129	Petrobactin	None	O=C(CC(O)(CC(=O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1)C(=O)O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1	NIS	Bacteria	6	3	5	1	718.795883	Alpha-Hydroxycarboxylate/__Catecholate	PCA/CitA	9	Firmicutes/Proteobacteria	0	2	0	0	0	0	0	0	0	0	1	0	0	9.1.1	9.1	-2.564	3.79139849583415
SID00130	Roseobactin	None	O=C(CC(O)(CC(=O)NCCCNCCCCNC(=O)c1ccc(O)c(O)c1)C(=O)O)NCCCNCCCCNC(=O)c1ccc(O)c(O)c1	NIS	Bacteria	6	1	5	1	718.795883	Alpha-Hydroxycarboxylate/__Catecholate	PCA/CitA	9	Proteobacteria	0	2	0	0	0	0	0	0	0	0	1	0	0	9.1.2	9.1	-2.564	3.79139849583415
SID00131	Petrobactin sulfate	None	O=C(CC(O)(CC(=O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1S(=O)(=O)O)C(=O)O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1	NIS	Bacteria	6	1	5	1	798.858898	Alpha-Hydroxycarboxylate/__Catecholate	2S-PCA/PCA/CitA	9	Proteobacteria	0	2	0	0	0	0	0	0	0	0	1	0	0	9.1.3	9.1	-2.101	3.63285435152945
SID00132	Petrobactin disulfonate	None	O=C(CC(O)(CC(=O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1S(=O)(=O)O)C(=O)O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1S(=O)(=O)O	NIS	Bacteria	6	1	5	1	878.921913	Alpha-Hydroxycarboxylate/__Catecholate	2S-PCA/CitA	9	Proteobacteria	0	2	0	0	0	0	0	0	0	0	1	0	0	9.1.4	9.1	-2.007	3.4960358872615
SID00133	Pistillarin	None	O=C(NCCCCNCCCNC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1	NIS	Fungi	4	1	3	1	417.456486	Catecholate	PCA	9	Ascomycota	0	2	0	0	0	0	0	0	0	0	0	0	0	9.1.5	9.1	-2.841	4.74619466565515
SID00134	Alterobactin A	None	NC(N)=NCCCC1NC(=O)CNC(=O)C(NC(=O)CC(O)C(N)CCCCNC(=O)c2cccc(O)c2O)COC(=O)C(C(O)C(=O)O)NC(=O)CNC(=O)C(C(O)C(=O)O)NC1=O	NRPS	Bacteria	6	1	8	1	927.870536	Alpha-Hydroxycarboxylate/__Catecholate	diOH-Bz/Asp	1	Proteobacteria	0	1	0	0	0	2	0	0	0	0	0	0	0	1.13.1	1.13	-2.328	3.42104882801761
SID00135	Lystabactin B	None	NC(=O)CC1NC(=O)C(CCCN(O)C=O)NC(=O)C(NC(=O)CC(O)C(N)CCCCNC(=O)c2cccc(O)c2O)COC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	6	1	825.821553	Catecholate/__Hydroxamate	Orn derivatives/diOH-Bz	1	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	1.13.2	1.13	-2.403	3.5846145818151
SID00136	Pseudoalterobactin A	None	NCCCCC1NC(=O)C(NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)CC(O)C(N)CCCCNC(=O)c2ccc(S(=O)(=O)O)c(O)c2O)C(O)C(=O)O)CCCCNC(=O)CNC(=O)C(C(O)C(=O)O)NC1=O	NRPS	Bacteria	6	1	8	1	1078.066661	Alpha-Hydroxycarboxylate/__Catecholate	diOH-Bz/Asp	1	Proteobacteria	0	1	0	0	0	2	0	0	0	0	0	0	0	1.13.3	1.13	-1.998	3.2229301633327
SID00137	Pseudoalterobactin B	None	NC(=O)CC(NC(=O)CC(O)C(N)CCCCNC(=O)c1ccc(S(=O)(=O)O)c(O)c1O)C(=O)NC(C(=O)NC1CCCCNC(=O)CNC(=O)C(C(O)C(=O)O)NC(=O)C(CCCN=C(N)N)NC1=O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1106.080067	Alpha-Hydroxycarboxylate/__Catecholate	diOH-Bz/Asp	1	Proteobacteria	0	1	0	0	0	2	0	0	0	0	0	0	0	1.13.4	1.13	-2.143	3.19039133003413
SID00138	Anacheline-H	None	CC(O)C(NC(=O)CC(O)CC(O)C(CO)NC(=O)c1ccccc1O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1	Hybrid NRPS/PKS	Bacteria	3	1	6	0.781818181818182	779.812779	Catecholate/__Phenolate	ChrAc	1	Cyanobacteria	0	1	1	0	0	0	0	0	0	0	0	0	0	1.14.1	1.14	-1.626	3.66839330856289
SID00139	Anacheline-2	Anachelin 2	CC(O)C(NC(=O)CC(O)CC1OC(c2ccccc2O)=NC1(C)CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1	Hybrid NRPS/PKS	Bacteria	4	1	6	0.763636363636364	775.824114	Catecholate/__Hydroxyphenyloxazoline	ChrAc/SA+6-amino-3, 5, 7-trihydroxyheptanoic acid	1	Cyanobacteria	0	1	0	0	0	0	1	0	0	0	0	0	0	1.14.2	1.14	-1.955	3.67599749570957
SID00140	Anacheline-1	Anachelin 1	CC(O)C(NC(=O)CC(O)CC(O)C1COC(c2ccccc2O)=N1)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1	Hybrid NRPS/PKS	Bacteria	4	1	6	0.777777777777778	761.797492	Catecholate/__Hydroxyphenyloxazoline	ChrAc/SA+6-amino-3, 5, 7-trihydroxyheptanoic acid	1	Cyanobacteria	0	1	0	0	0	0	1	0	0	0	0	0	0	1.14.3	1.14	-1.892	3.70320081145727
SID00141	Sorangibactin B	None	CN1C(c2coc(-c3ccccc3O)n2)SCC1C1SCC(C(=O)NC(CCS)C(=O)O)N1C	NRPS	Bacteria	3	1	5	1	524.676865	Carboxylate/__Hydroxyphenyloxazoline	SA+Ser	5	Proteobacteria	0	0	0	1	0	0	1	0	0	0	0	0	0	5.2.1	5.2	-3.759	4.31385486217209
SID00142	Harundomycin A	None	CC12CC34C=CC(=O)C(C)(CCC(=O)Nc5c(O)ccc(C(=O)SCC(NC(=O)c6cccc(O)c6O)C(=O)OCC(NC(=O)c6cccc(O)c6O)C(=O)O)c5O)C3C(CC1C4)O2	Hybrid NRPS/NIS	Bacteria	6	1	6	1	903.905294	Carboxylate/__Catecholate/__Phenolate	diOH-Bz	25	Actinobacteria	0	2	1	1	0	0	0	0	0	0	0	0	0	25.1.1	25.1	-6.283	3.4570209802677
SID00143	Salmochelin SX	Pacifarinic acid	O=C(NC(CO)C(=O)O)c1cc(C2OC(CO)C(O)C(O)C2O)cc(O)c1O	NRPS	Bacteria	4	2	2	0.25	403.338759	Alpha-Aminocarboxylate/__Catecholate	diOH-Bz	1	Proteobacteria	0	1	0	0	0	0	0	0	1	0	0	0	0	1.15.1	1.15	-1.381	4.81555898175703
